iso,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000_2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018
LBY,10,161660209,24344,12107,2,27,74,40,23,31,26,7,10,10,12,17,9,151,27,2,3,27,5
LBY,15,161660209,15776,8354,2,20,48,31,16,24,20,6,9,7,11,13,8,127,17,1,2,18,4
LBY,20,161660209,13906,7369,1,18,42,26,13,22,17,5,7,6,10,11,6,116,14,1,2,16,4
LBY,25,161660209,7324,4917,1,17,41,26,11,22,16,4,6,6,10,10,5,84,4,0,1,11,3
LBY,30,161660209,6836,4528,1,16,41,25,11,21,15,4,6,5,9,10,5,82,4,0,1,10,2
LBY,50,161660209,1805,392,1,6,15,10,3,7,6,1,1,2,3,2,1,27,0,0,0,4,1
LBY,75,161660209,249,105,0,3,3,2,0,1,1,0,0,1,0,0,0,2,0,0,0,1,0
LCA,10,62209,52933,51096,21,31,10,19,42,53,98,49,55,56,103,64,67,36,43,6,110,85,36
LCA,15,62209,52298,51045,21,31,10,19,42,53,98,49,55,56,101,64,67,36,43,6,109,85,36
LCA,20,62209,51882,50895,21,31,10,19,42,53,98,49,55,56,101,63,67,36,43,6,109,84,36
LCA,25,62209,51542,50780,21,31,10,19,41,53,98,49,55,56,100,63,67,36,43,6,109,84,35
LCA,30,62209,51137,50293,20,31,10,19,41,53,98,49,55,56,100,63,67,36,43,6,109,84,35
LCA,50,62209,49635,47728,17,30,10,19,39,51,98,49,55,54,100,62,67,36,41,6,108,82,35
LCA,75,62209,45511,43810,14,28,9,17,35,49,95,46,53,53,93,60,63,33,36,6,101,74,33
LIE,10,16695,10249,9935,22,3,0,0,10,4,12,8,10,4,2,2,3,1,3,1,6,3,7
LIE,15,16695,9822,9564,17,3,0,0,10,4,12,8,10,4,2,2,3,1,3,1,6,3,7
LIE,20,16695,9693,9516,17,3,0,0,10,4,12,8,10,4,2,2,3,1,3,1,6,3,7
LIE,25,16695,9550,9326,17,3,0,0,10,4,12,8,10,4,2,2,3,1,3,1,6,3,7
LIE,30,16695,9340,9168,17,3,0,0,9,4,12,8,10,4,2,2,3,1,3,1,6,3,7
LIE,50,16695,8437,8090,10,3,0,0,9,4,12,8,10,4,2,2,2,1,3,1,6,3,7
LIE,75,16695,6399,6073,5,3,0,0,8,4,11,8,10,3,2,2,2,1,2,1,6,3,7
LKA,10,6628110,4267708,3911625,13834,3847,3530,3213,5884,4816,8002,10657,6647,14486,7374,15209,15143,8575,13288,7703,18648,13849,14051
LKA,15,6628110,4194252,3748189,13344,3827,3506,3194,5800,4782,7914,10544,6607,14364,7344,15085,14962,8420,13051,7632,18365,13679,13831
LKA,20,6628110,4143419,3709589,12833,3812,3489,3183,5730,4748,7852,10447,6576,14224,7317,14973,14831,8294,12854,7577,18104,13498,13651
LKA,25,6628110,4066500,3629458,12459,3799,3471,3171,5680,4723,7813,10373,6551,14155,7291,14897,14666,8158,12660,7522,17901,13356,13477
LKA,30,6628110,3964543,3554653,12074,3781,3451,3164,5626,4707,7769,10299,6526,14060,7270,14813,14511,7999,12417,7446,17593,13139,13233
LKA,50,6628110,3568126,3051707,9437,3563,3200,3017,4961,4416,7130,9222,6113,12738,6877,13626,13250,7139,10996,6947,15677,11913,11865
LKA,75,6628110,2633500,1976030,4521,2685,2275,2344,2844,3245,4733,5360,4243,7004,4682,8534,9152,4580,7115,4768,9933,8149,7700
LSO,10,3062100,111948,381792,56,8,10,13,17,11,9,11,16,11,8,13,11,27,37,1,47,15,17
LSO,15,3062100,62577,181655,39,6,9,9,17,9,7,11,14,8,7,11,9,22,33,1,43,13,16
LSO,20,3062100,14451,31800,13,2,4,3,8,3,2,5,9,5,4,4,5,13,20,1,26,11,12
LSO,25,3062100,11355,19418,11,1,3,3,8,2,2,3,7,5,3,3,5,10,19,1,24,9,10
LSO,30,3062100,6084,10618,6,0,2,2,3,2,1,2,6,4,2,2,2,9,13,1,15,7,9
LSO,50,3062100,529,959,0,0,0,0,1,0,1,0,1,1,1,0,0,0,2,1,2,2,1
LSO,75,3062100,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,10,6515546,2454802,2583555,36936,8006,10410,8958,13197,20485,17551,16136,15300,14483,21774,21848,17703,14039,16146,15985,25986,26228,19982
LTU,15,6515546,2414914,2500884,32721,7990,10386,8945,13154,20452,17516,16091,15259,14452,21733,21813,17674,14014,16100,15929,25849,26108,19911
LTU,20,6515546,2394984,2484585,31181,7985,10378,8940,13144,20440,17503,16079,15245,14442,21720,21806,17663,13997,16080,15906,25785,26046,19886
LTU,25,6515546,2373785,2451450,29523,7985,10377,8939,13143,20437,17499,16073,15242,14441,21717,21803,17657,13984,16053,15875,25709,25980,19849
LTU,30,6515546,2342016,2415458,27744,7984,10374,8938,13138,20434,17495,16069,15239,14439,21712,21791,17645,13957,16009,15825,25594,25861,19799
LTU,50,6515546,2184266,2198179,15677,7857,10224,8845,12909,20210,17283,15865,15051,14328,21533,21631,17496,13626,15537,15455,24656,24889,19282
LTU,75,6515546,1652418,1450318,4987,7086,8972,8049,11668,18092,15781,14382,13703,13216,19836,19941,16205,11650,13083,13192,20126,20209,16040
LUX,10,259566,106964,110319,1014,70,91,106,317,69,371,506,994,219,886,454,449,354,433,331,528,424,464
LUX,15,259566,105065,107477,927,69,91,106,316,69,370,506,993,218,885,454,449,354,433,331,526,422,462
LUX,20,259566,104233,106862,887,69,90,106,316,68,369,505,993,218,885,454,446,353,433,331,525,421,462
LUX,25,259566,103401,105698,844,69,90,105,316,68,368,505,991,218,885,452,446,353,433,330,523,418,462
LUX,30,259566,102039,104193,797,69,90,105,316,68,368,505,991,218,885,452,446,351,432,329,523,416,459
LUX,50,259566,97401,97212,492,66,89,103,309,66,360,498,983,215,879,448,444,347,426,324,508,398,448
LUX,75,259566,82302,81099,218,49,77,86,264,56,311,457,879,196,819,423,426,321,390,297,454,341,391
LVA,10,6482539,3732923,3949688,67254,24986,29269,21377,30742,40856,39037,36251,29403,35040,48665,44868,34413,27983,32509,31098,45470,47626,47394
LVA,15,6482539,3668766,3837426,61240,24974,29251,21372,30717,40824,38998,36223,29381,35012,48628,44845,34383,27926,32428,31022,45322,47472,47256
LVA,20,6482539,3635422,3810685,57682,24965,29237,21366,30702,40809,38976,36209,29369,34998,48609,44834,34370,27898,32380,30986,45239,47397,47188
LVA,25,6482539,3602095,3759599,54731,24963,29234,21363,30693,40800,38968,36205,29363,34996,48603,44828,34359,27863,32334,30944,45149,47306,47109
LVA,30,6482539,3560230,3697708,51976,24949,29227,21361,30687,40785,38955,36195,29355,34990,48594,44819,34340,27819,32263,30882,45028,47164,46999
LVA,50,6482539,3327361,3378645,33517,24680,28944,21239,30440,40436,38537,35919,29145,34743,48251,44573,34119,27394,31656,30345,44066,46079,45939
LVA,75,6482539,2617497,2484379,12235,22755,26398,19959,28411,37723,35588,33730,27454,32678,45542,42463,32515,24378,27906,26826,38327,39868,40065
MAC,10,3604,510,510,1,1,1,0,0,0,4,5,3,2,1,0,1,0,1,1,0,4,1
MAC,15,3604,469,473,1,1,1,0,0,0,4,5,3,2,1,0,1,0,1,1,0,4,1
MAC,20,3604,459,468,1,1,1,0,0,0,4,5,3,2,1,0,1,0,1,1,0,4,1
MAC,25,3604,434,456,1,1,1,0,0,0,4,5,3,2,1,0,1,0,1,1,0,4,1
MAC,30,3604,416,436,1,1,1,0,0,0,4,5,3,2,1,0,1,0,1,1,0,4,1
MAC,50,3604,343,332,1,1,1,0,0,0,3,4,3,2,1,0,1,0,1,1,0,3,1
MAC,75,3604,114,88,0,1,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0
MAF,10,5741,2059,1952,2,2,5,3,2,5,3,3,3,1,1,10,4,2,1,0,0,5,0
MAF,15,5741,1988,1939,2,2,5,3,2,5,3,3,3,1,1,10,4,2,1,0,0,5,0
MAF,20,5741,1946,1910,2,2,5,3,2,5,3,3,3,1,1,10,4,2,1,0,0,4,0
MAF,25,5741,1907,1884,2,2,5,3,2,5,3,3,3,1,1,10,4,2,1,0,0,4,0
MAF,30,5741,1858,1833,1,2,5,3,2,5,3,3,3,1,1,10,3,2,1,0,0,4,0
MAF,50,5741,1689,1555,1,2,5,3,2,5,3,3,2,1,1,9,3,2,1,0,0,4,0
MAF,75,5741,1396,1179,0,2,5,3,2,4,2,2,1,0,1,8,3,1,1,0,0,2,0
MAR,10,41387146,1114340,592250,2341,1968,4113,2189,1636,1759,2425,2669,3662,1327,1076,3600,1938,1114,2169,1304,2775,3073,2548
MAR,15,41387146,892687,528353,1783,1934,4044,2125,1533,1627,2328,2597,3543,1273,1042,3516,1862,1007,1983,1156,2476,2817,2368
MAR,20,41387146,823601,519116,1654,1898,4004,2090,1470,1572,2270,2559,3470,1221,1006,3469,1796,952,1866,1101,2333,2682,2252
MAR,25,41387146,723820,423234,1475,1879,3960,2062,1453,1541,2245,2529,3438,1206,995,3433,1755,897,1770,1018,2184,2526,2158
MAR,30,41387146,649326,406254,1290,1873,3925,2046,1441,1526,2222,2513,3414,1197,989,3395,1692,838,1687,952,2043,2369,2083
MAR,50,41387146,436543,251067,618,1400,3026,1412,936,1000,1613,2013,2650,896,774,2744,1292,584,1301,666,1427,1726,1600
MAR,75,41387146,211164,131436,289,778,1594,706,426,462,834,1199,1558,451,484,1750,695,307,692,294,649,835,962
MCO,10,250,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,15,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,20,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,25,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,30,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,50,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,75,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDA,10,3401463,444625,423597,398,149,239,107,282,117,176,256,144,199,190,201,1877,184,378,504,864,1135,885
MDA,15,3401463,419332,387685,340,149,236,103,275,112,174,248,142,198,182,197,1852,183,374,503,857,1128,881
MDA,20,3401463,401988,383692,320,148,233,100,265,111,173,241,141,193,181,193,1837,181,372,501,855,1119,876
MDA,25,3401463,379978,372289,295,146,231,100,263,110,169,238,138,190,180,192,1817,177,371,501,849,1113,869
MDA,30,3401463,357705,360165,274,146,231,100,262,110,169,238,138,187,178,192,1782,169,366,499,841,1105,865
MDA,50,3401463,317191,300297,191,130,215,90,237,99,168,219,123,170,167,168,1585,153,352,488,798,1054,837
MDA,75,3401463,212853,189441,143,110,185,77,186,83,146,173,107,137,138,133,1166,116,250,359,544,682,567
MDG,10,59199072,33212487,32141853,391971,91452,103599,110141,93721,109757,99559,208720,141135,153975,125666,170019,138938,319657,450414,324351,413314,558544,396563
MDG,15,59199072,26521883,26667073,374520,90674,101220,107367,91726,107153,95419,206251,138340,151358,123365,168806,137358,316599,445532,321349,409418,551900,392567
MDG,20,59199072,19470114,19562005,345565,88824,94535,94968,86394,99621,80946,197203,130251,142823,114199,165528,132040,306955,428640,310434,395110,529069,378216
MDG,25,59199072,18670793,18525593,339058,88400,93177,92289,85262,98105,78407,195168,128604,141207,112356,164715,131080,304963,425092,308074,392059,524065,375174
MDG,30,59199072,17155099,16450024,320924,87015,89400,84297,81899,93687,71064,188679,123558,136596,107271,162416,128541,299515,416873,301967,383864,510639,366811
MDG,50,59199072,12253144,11916128,254940,77662,77891,66936,71220,77394,49844,156768,102146,117079,91237,146285,111178,253624,320319,245695,317381,401991,297569
MDG,75,59199072,5872072,6397335,112244,48068,48888,34599,42652,41039,20160,87040,47632,66595,42495,91401,53496,109856,128397,93002,121178,152400,129956
MDV,10,31296,5841,3991,3,5,5,2,2,4,4,6,7,5,3,11,3,4,3,0,0,0,0
MDV,15,31296,5756,3207,3,5,5,2,2,4,4,6,7,5,3,11,3,4,3,0,0,0,0
MDV,20,31296,5649,2926,3,5,5,2,2,4,4,6,7,5,3,11,2,4,3,0,0,0,0
MDV,25,31296,5619,2863,3,5,5,2,2,4,4,6,7,5,3,11,2,4,3,0,0,0,0
MDV,30,31296,5581,2794,3,5,5,2,2,4,4,6,7,5,3,11,2,4,3,0,0,0,0
MDV,50,31296,4501,2316,3,5,4,2,2,3,4,6,7,5,3,10,2,4,3,0,0,0,0
MDV,75,31296,2040,2007,2,4,4,2,2,3,3,5,6,5,2,8,2,2,3,0,0,0,0
MEX,10,195579567,63865314,56004961,293902,162714,162849,156145,174584,213121,184631,224351,189196,288120,170626,191193,179859,228835,179869,207192,287909,317572,285350
MEX,15,195579567,60450321,54974759,283455,161674,161881,155384,173525,211783,183338,223051,188149,286834,169800,190231,178640,226086,177157,204185,283878,311477,279888
MEX,20,195579567,57637794,54121464,273802,160616,161007,154608,172444,210341,182138,221787,187024,285281,168900,189241,177446,223585,174826,201721,280486,306727,275427
MEX,25,195579567,55354890,52607765,265763,159760,160146,153726,171401,208884,180744,220543,185875,283567,168129,188282,176443,221773,173103,200033,278095,303149,271771
MEX,30,195579567,53302350,50467763,257421,158653,159118,152878,170246,207236,179458,219059,184749,281887,167089,187186,175087,219485,171130,198002,274798,299399,267731
MEX,50,195579567,42224482,38729651,195772,145054,145924,140510,154583,187358,163999,198333,168369,259401,152337,172205,161553,203344,157854,185317,253707,278211,242615
MEX,75,195579567,29561895,26686436,125561,115510,119191,109594,120235,143634,132027,152359,134703,207768,123653,140671,131801,161904,123823,151494,200226,222411,184835
MKD,10,2492809,914725,720257,4893,2106,909,905,2227,1321,2058,3976,4029,4362,2246,2185,3096,1288,1919,809,1568,1314,1731
MKD,15,2492809,866952,678451,4762,2089,903,903,2221,1316,2055,3933,4008,4342,2244,2178,3057,1252,1888,802,1551,1254,1671
MKD,20,2492809,846172,667373,4726,2080,895,899,2215,1315,2052,3924,3998,4339,2241,2176,3042,1241,1876,798,1537,1236,1649
MKD,25,2492809,822620,647453,4668,2073,894,898,2211,1314,2048,3885,3983,4333,2239,2170,3002,1193,1844,794,1518,1204,1613
MKD,30,2492809,784679,617161,4627,2070,893,896,2211,1313,2048,3875,3974,4325,2238,2168,2955,1156,1817,784,1499,1147,1551
MKD,50,2492809,698766,500512,4368,1945,860,883,2150,1289,2014,3610,3833,4178,2194,2132,2794,1055,1727,764,1446,1044,1407
MKD,75,2492809,538090,217016,4126,1611,742,826,1955,1202,1883,2931,3382,3665,2036,1998,2474,878,1507,677,1299,871,1126
MLI,10,125176591,8194589,7109125,2,4947,7044,1851,19942,12011,21382,14595,15369,15804,5515,26395,18231,25166,19558,15532,13407,28668,26481
MLI,15,125176591,1809165,1940769,2,1712,1990,413,7285,3738,6701,3754,4378,5657,1755,9072,4871,13881,10099,8707,7698,16008,15286
MLI,20,125176591,151819,219018,0,592,431,81,1211,474,678,675,491,790,268,824,493,2164,1299,923,952,1814,1482
MLI,25,125176591,101294,176477,0,495,323,64,713,290,403,428,303,519,180,506,312,1587,925,652,683,1289,1024
MLI,30,125176591,25144,49266,0,348,174,34,154,81,103,124,105,156,53,165,77,410,271,204,205,333,299
MLI,50,125176591,391,430,0,166,63,11,32,12,5,15,20,19,12,20,4,1,0,0,0,0,0
MLI,75,125176591,47,0,0,22,9,1,2,2,0,2,2,2,1,3,1,0,0,0,0,0,0
MLT,10,33445,193,193,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MLT,15,33445,167,157,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MLT,20,33445,158,151,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MLT,25,33445,146,137,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MLT,30,33445,134,118,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MLT,50,33445,95,55,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MLT,75,33445,51,17,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MMR,10,67015182,45125521,43351284,215918,45918,67795,78922,104564,93604,131015,149733,121985,220462,172847,138904,233035,261176,349643,307762,381159,360966,293522
MMR,15,67015182,44261550,42391783,211940,45572,67268,78396,103861,93085,129914,148757,121113,219130,171933,137886,230409,256897,343738,303206,375104,354570,288563
MMR,20,67015182,43968623,42083804,209180,45381,66961,78086,103445,92786,129258,148211,120658,218422,171405,137359,229176,254850,341001,301103,372499,351947,286548
MMR,25,67015182,43618571,41589175,206911,45080,66545,77684,102821,92327,128384,147432,119984,217451,170757,136642,227596,252443,337892,298535,369344,348796,284080
MMR,30,67015182,42900884,40955392,204396,44830,66163,77272,102255,91916,127551,146692,119317,216461,170030,135823,225353,248364,331662,293493,362810,342077,278875
MMR,50,67015182,39828239,37256105,187069,42366,62101,72785,95913,87281,117702,138035,111934,204730,161623,128206,207882,226141,300243,267729,331076,310292,253811
MMR,75,67015182,27468056,25096384,131372,30858,43408,50936,67605,65687,76300,96095,76973,143336,116948,91267,135370,131853,171155,160296,203356,184137,150163
MNE,10,1337533,693672,642239,3305,883,186,212,940,176,185,1098,1470,579,223,515,1331,2566,1516,195,1164,1493,1773
MNE,15,1337533,668817,618807,3128,875,182,208,930,175,183,1090,1457,576,220,510,1312,2510,1489,193,1157,1442,1743
MNE,20,1337533,656772,609178,3010,874,181,208,928,175,182,1078,1452,574,219,507,1304,2488,1477,192,1155,1409,1726
MNE,25,1337533,641858,594022,2816,866,181,204,923,174,178,1065,1441,568,215,497,1289,2453,1462,190,1145,1365,1704
MNE,30,1337533,618107,581706,2690,864,180,203,920,174,176,1057,1435,566,212,496,1264,2405,1445,183,1124,1272,1658
MNE,50,1337533,551739,504395,1740,799,169,178,861,169,159,969,1356,530,195,454,1125,2138,1309,172,1076,921,1500
MNE,75,1337533,420462,329612,417,640,130,106,649,141,120,664,1089,397,152,364,816,1510,1043,158,944,613,1174
MNG,10,156741930,6156249,5583811,2789,22621,21083,45315,61602,8375,15745,50155,63226,86864,9933,4254,47409,832,673,7461,5013,30040,9981
MNG,15,156741930,5092069,4654737,1769,21741,19700,41876,57529,7998,14686,49394,60722,84896,9474,3939,41974,740,608,7357,4566,28152,9613
MNG,20,156741930,4762265,4512995,1635,21407,19457,40217,55684,7800,13903,48816,57889,83465,9126,3778,39391,702,580,7311,4479,27446,9507
MNG,25,156741930,4470311,4087590,1407,21278,19184,39429,54716,7624,13575,48497,57160,82897,8977,3680,37428,673,555,7240,4328,26694,9398
MNG,30,156741930,4094648,3556254,985,21081,18746,38470,53347,7474,13260,48127,56069,81837,8769,3545,34680,626,516,7152,4148,25255,9227
MNG,50,156741930,1865071,1245655,80,17462,12508,18148,27868,4830,8100,39287,33496,58762,5289,2055,14019,234,247,5862,2475,10753,6515
MNG,75,156741930,308381,202271,7,10832,4799,4642,7565,1626,2473,18049,11131,24879,1818,729,4147,43,50,3433,1034,671,582
MOZ,10,78802572,70989708,68363755,136803,76344,138631,106583,146334,198032,217573,184166,269619,283055,247256,187190,176772,218926,257022,232433,318420,487589,235961
MOZ,15,78802572,59531213,57554149,123719,75240,135938,104540,143505,194711,214739,181009,264778,278188,243068,185008,173877,211584,250881,227866,313033,474382,230329
MOZ,20,78802572,39889953,38710394,99822,68910,121923,92639,126474,174369,195190,160580,235625,248788,220063,168978,157681,185579,224980,205011,282429,413778,200640
MOZ,25,78802572,37191367,36823335,95126,67166,118599,89911,122524,169266,190180,155751,228766,241588,214152,164787,153954,180539,219520,199866,275661,401772,194401
MOZ,30,78802572,28942387,26996897,83199,60984,106766,79712,107803,150676,172313,138601,204971,217673,194693,150396,140086,162807,200691,181735,250837,359385,172586
MOZ,50,78802572,10503742,10338142,49099,32433,52801,39497,47777,70174,87803,66123,103305,110415,100572,82149,72574,86707,112768,99327,140485,182470,83751
MOZ,75,78802572,341917,729291,4044,2495,2710,1826,1974,3298,4361,3835,6502,6384,6523,5709,4885,4202,3845,3863,6100,9610,2724
MRT,10,104161571,64,625,0,38,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,15,104161571,42,60,0,36,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,20,104161571,36,7,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,25,104161571,35,4,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,30,104161571,33,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,50,104161571,16,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,75,104161571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSR,10,10205,4919,4664,0,7,1,3,8,25,13,12,7,6,111,6,2,0,0,0,6,0,10
MSR,15,10205,4814,4640,0,7,1,3,8,25,13,12,7,6,111,6,2,0,0,0,6,0,10
MSR,20,10205,4745,4585,0,7,1,3,8,25,13,12,7,6,111,6,2,0,0,0,6,0,10
MSR,25,10205,4688,4552,0,7,1,3,8,25,13,12,7,6,111,6,2,0,0,0,6,0,9
MSR,30,10205,4616,4449,0,7,1,3,8,25,13,12,7,6,110,6,2,0,0,0,6,0,9
MSR,50,10205,4322,3902,0,7,1,2,8,24,13,10,7,5,109,6,2,0,0,0,6,0,9
MSR,75,10205,3554,3222,0,5,1,1,8,24,12,10,7,5,102,6,1,0,0,0,4,0,6
MTQ,10,113620,79994,80256,340,196,49,296,171,208,94,154,284,203,76,156,316,156,167,37,26,124,52
MTQ,15,113620,78200,79879,336,196,49,294,170,205,93,154,284,200,76,155,313,155,164,36,24,122,51
MTQ,20,113620,77158,79437,331,196,49,294,170,204,93,154,283,199,76,155,312,151,162,36,24,119,51
MTQ,25,113620,76379,79220,328,196,49,294,170,204,93,154,282,199,76,154,311,151,160,36,23,118,51
MTQ,30,113620,75536,78149,322,196,49,293,170,203,93,154,282,199,76,153,308,148,159,35,23,117,49
MTQ,50,113620,71844,70808,289,192,48,287,163,196,89,153,274,195,74,148,303,135,145,29,20,107,47
MTQ,75,113620,63633,61568,211,176,39,262,148,172,76,141,241,173,68,134,268,87,98,15,11,60,34
MUS,10,192938,149551,159338,2281,161,159,135,361,186,155,143,204,279,25,613,204,933,1078,0,0,0,0
MUS,15,192938,137323,147924,1941,161,159,135,357,184,153,141,203,273,24,602,198,858,1021,0,0,0,0
MUS,20,192938,89709,109725,1396,159,157,128,346,180,147,137,198,259,24,542,172,410,686,0,0,0,0
MUS,25,192938,84087,103850,1323,159,157,126,342,179,147,136,195,256,24,529,166,348,636,0,0,0,0
MUS,30,192938,71874,89794,1057,157,155,119,330,175,143,131,189,243,24,488,155,220,533,0,0,0,0
MUS,50,192938,51333,55869,468,150,142,101,275,152,119,118,168,199,21,356,131,88,324,0,0,0,0
MUS,75,192938,29555,36102,162,116,105,49,167,89,67,63,111,107,13,146,95,38,103,0,0,0,0
MWI,10,11847209,7123042,6957104,9386,4613,6442,11707,10425,18499,9030,12850,17344,7088,7065,15112,16708,17737,27095,16495,21029,25285,24273
MWI,15,11847209,4942235,4659148,8198,4298,6077,11030,9703,17220,8553,12003,16191,6615,6585,14010,16076,16544,26158,15911,20231,23975,23330
MWI,20,11847209,2469551,2368979,5720,3223,4986,8911,7387,12807,6956,9492,12586,5098,5092,10657,13921,13068,22314,13270,16698,19309,19596
MWI,25,11847209,2223911,2234295,5385,3081,4821,8543,7024,12138,6695,9123,11979,4863,4848,10170,13522,12522,21541,12736,15989,18490,18835
MWI,30,11847209,1527272,1476615,4183,2497,4203,7138,5732,9471,5589,7519,9757,4042,4004,8245,12227,10617,18648,10846,13568,15364,15543
MWI,50,11847209,314508,353257,2158,1332,2559,3247,2790,3863,2928,3644,4533,1713,1760,3994,6609,3869,7346,4400,4997,4645,4395
MWI,75,11847209,16436,7200,594,206,319,360,256,402,451,416,607,193,249,515,600,270,392,306,278,290,339
MYS,10,32996392,29822804,29115650,1674048,335803,314617,184875,353264,376697,334622,406065,368543,623795,431462,464120,630440,335661,651806,458439,571847,488868,443600
MYS,15,32996392,29703458,28952233,1652243,334967,314150,184649,352883,376374,334456,405888,368403,623594,431326,463966,629891,335046,650145,457248,569897,487234,441970
MYS,20,32996392,29620147,28867530,1629195,334202,313630,184442,352476,376028,334251,405701,368250,623376,431208,463811,629421,334538,648772,456298,568365,485965,440694
MYS,25,32996392,29567799,28770362,1619367,333733,313314,184309,352237,375861,334173,405619,368188,623284,431150,463738,629168,334224,647958,455728,567422,485220,439955
MYS,30,32996392,29466663,28667509,1605971,332863,312861,184144,351969,375644,334038,405503,368078,623133,431045,463604,628738,333620,646325,454517,565505,483672,438371
MYS,50,32996392,29012688,28025529,1532277,326437,308865,182350,348880,372912,332427,403810,366785,621130,429812,462367,625743,330331,638128,448759,556320,476486,431470
MYS,75,32996392,27283637,26395490,1289734,298403,285635,169675,329163,353619,320019,390468,356126,604431,419793,453954,609860,312554,598483,419495,511861,441515,396940
MYT,10,40005,35777,36045,32,34,21,32,6,36,42,21,43,4,33,2,136,339,1195,19,86,47,77
MYT,15,40005,35538,35526,29,34,21,32,6,35,42,21,42,4,33,2,136,339,1192,19,84,46,76
MYT,20,40005,34608,34663,23,33,21,32,6,34,41,21,42,4,33,2,135,333,1175,19,84,44,75
MYT,25,40005,34365,34370,23,33,21,32,6,34,41,21,42,4,33,2,134,330,1173,18,84,44,74
MYT,30,40005,33957,33828,19,32,21,31,6,34,41,21,42,4,33,2,132,329,1160,18,84,44,73
MYT,50,40005,30907,30557,13,32,21,28,3,32,39,20,42,4,32,2,123,303,1052,15,80,44,69
MYT,75,40005,19127,20223,3,19,17,19,0,22,27,13,33,2,20,0,70,160,494,9,44,27,52
NAM,10,82459014,1586030,2469226,8,1660,536,1419,775,819,363,1540,578,1343,433,722,458,443,494,178,172,1053,952
NAM,15,82459014,247577,324552,4,1325,466,1189,598,617,253,992,411,978,314,543,281,127,166,95,64,321,286
NAM,20,82459014,19735,7257,1,698,217,459,190,207,61,269,119,318,98,191,106,11,18,9,7,23,35
NAM,25,82459014,12638,4944,0,631,183,406,146,157,46,204,84,238,71,151,83,8,13,5,5,16,27
NAM,30,82459014,3853,695,0,420,108,209,59,63,18,79,33,86,24,71,24,2,4,0,1,2,8
NAM,50,82459014,570,45,0,149,35,101,26,3,2,7,1,3,1,6,1,0,0,0,0,0,0
NAM,75,82459014,50,5,0,24,7,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCL,10,1891950,1601734,1579352,3865,748,708,923,1590,1507,2191,1040,545,1077,603,751,927,2711,2290,522,1407,1231,3205
NCL,15,1891950,1574106,1556663,3799,747,705,922,1587,1507,2190,1033,542,1067,602,750,918,2671,2274,522,1398,1224,3196
NCL,20,1891950,1505367,1465106,3252,717,656,902,1545,1491,2163,1001,529,1011,570,725,869,2473,2163,504,1371,1196,3148
NCL,25,1891950,1485207,1437193,3135,713,648,899,1537,1487,2158,997,525,1006,566,723,863,2412,2132,498,1358,1183,3131
NCL,30,1891950,1443871,1401124,2845,700,630,884,1517,1477,2140,976,523,979,551,709,844,2287,2053,484,1326,1164,3077
